10.7746122,106.6595949,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595949,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.399993896,-0.952588797,0,0,0,0
10.7746125,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746122,106.6595951,80.35647583,-128.299987793,-0.952588797,0,0,0,0
10.7746124,106.6595949,80.35647583,-128.299987793,-0.952588797,0,0,0,0
