Timestamp, Latitude, Longitude, Set Heading, Real Heading, CTE, Set Left Vel, Set Right Vel, curr Left Vel, Curr Right Vel
3.291000000, 10.774365600, 106.659274300, 162.399993896, 106.399993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.315000000, 10.774365600, 106.659274300, 162.399993896, 106.399993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.345000000, 10.774365600, 106.659274300, 162.399993896, 106.399993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.375000000, 10.774365500, 106.659275400, 162.399993896, 107.099998474, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.407000000, 10.774365500, 106.659275400, 162.399993896, 107.299995422, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.443000000, 10.774365500, 106.659275400, 162.399993896, 107.899993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.467000000, 10.774365500, 106.659275400, 162.399993896, 107.899993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.497000000, 10.774365500, 106.659275400, 162.399993896, 108.599998474, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.542000000, 10.774365500, 106.659276200, 162.399993896, 109.199996948, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.559000000, 10.774365500, 106.659276200, 162.399993896, 109.199996948, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.592000000, 10.774365500, 106.659276200, 162.399993896, 109.799995422, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.619000000, 10.774365500, 106.659276200, 162.399993896, 110.099990845, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.649000000, 10.774365500, 106.659276200, 162.399993896, 110.099990845, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.691000000, 10.774365500, 106.659276200, 162.399993896, 110.899993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.711000000, 10.774365500, 106.659276200, 162.399993896, 111.399993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.741000000, 10.774365700, 106.659277000, 162.399993896, 111.699996948, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.771000000, 10.774365700, 106.659277000, 162.399993896, 112.199996948, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.801000000, 10.774365700, 106.659277000, 162.399993896, 112.699996948, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.841000000, 10.774365700, 106.659277000, 162.399993896, 113.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.863000000, 10.774365700, 106.659277000, 162.399993896, 113.599990845, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.893000000, 10.774365700, 106.659277000, 162.399993896, 114.099998474, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.923000000, 10.774365700, 106.659277000, 162.399993896, 114.299995422, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.955000000, 10.774365300, 106.659278000, 162.399993896, 115.200004578, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
3.992000000, 10.774365300, 106.659278000, 162.399993896, 115.499992371, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.015000000, 10.774365300, 106.659278000, 162.399993896, 115.499992371, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.045000000, 10.774365300, 106.659278000, 162.399993896, 116.099998474, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.075000000, 10.774365300, 106.659278000, 162.399993896, 116.899993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.107000000, 10.774365300, 106.659278000, 162.399993896, 116.899993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.142000000, 10.774365200, 106.659279000, 162.399993896, 117.799995422, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.167000000, 10.774365200, 106.659279000, 162.399993896, 117.799995422, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.197000000, 10.774365200, 106.659279000, 162.399993896, 118.299987793, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.243000000, 10.774365200, 106.659279000, 162.399993896, 118.599998474, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.259000000, 10.774365200, 106.659279000, 162.399993896, 118.599998474, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.292000000, 10.774365200, 106.659279000, 162.399993896, 118.699996948, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.319000000, 10.774365200, 106.659279000, 162.399993896, 119.400001526, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.349000000, 10.774365100, 106.659279600, 162.399993896, 119.899993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.392000000, 10.774365100, 106.659279600, 162.399993896, 120.500000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.411000000, 10.774365100, 106.659279600, 162.399993896, 120.500000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.442000000, 10.774365100, 106.659279600, 162.399993896, 120.500000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.471000000, 10.774365100, 106.659279600, 162.399993896, 120.500000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.501000000, 10.774365100, 106.659279600, 162.399993896, 120.500000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.541000000, 10.774365100, 106.659279600, 162.399993896, 120.500000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.563000000, 10.774365100, 106.659279600, 162.399993896, 120.500000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.593000000, 10.774364800, 106.659280800, 162.399993896, 122.599990845, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.623000000, 10.774364800, 106.659280800, 162.399993896, 123.299995422, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.655000000, 10.774364800, 106.659280800, 162.399993896, 123.299995422, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.691000000, 10.774364800, 106.659280800, 162.399993896, 124.299995422, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.715000000, 10.774364800, 106.659280800, 162.399993896, 124.299995422, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.745000000, 10.774364400, 106.659281500, 162.399993896, 125.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.775000000, 10.774364400, 106.659281500, 162.399993896, 125.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.807000000, 10.774364400, 106.659281500, 162.399993896, 125.799995422, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.842000000, 10.774364400, 106.659281500, 162.399993896, 125.799995422, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.867000000, 10.774364400, 106.659281500, 162.399993896, 125.999992371, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.897000000, 10.774364400, 106.659281500, 162.399993896, 125.999992371, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.942000000, 10.774363800, 106.659282400, 162.399993896, 127.299995422, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.959000000, 10.774363800, 106.659282400, 162.399993896, 127.299995422, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
4.991000000, 10.774363800, 106.659282400, 162.399993896, 127.900001526, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.019000000, 10.774363800, 106.659282400, 162.399993896, 127.900001526, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.049000000, 10.774363800, 106.659282400, 162.399993896, 128.399993896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.090000000, 10.774363800, 106.659282400, 162.399993896, 128.800003052, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
5.111000000, 10.774363800, 106.659282400, 162.399993896, 129.100006104, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
